class id,filepaths,labels,data set
96,train/Levantamento de Peso/022.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/023.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/024.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/025.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/026.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/027.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/028.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/029.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/030.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/031.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/032.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/033.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/034.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/035.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/036.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/037.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/038.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/039.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/040.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/041.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/042.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/043.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/044.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/045.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/046.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/047.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/048.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/049.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/050.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/051.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/052.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/053.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/054.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/055.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/056.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/057.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/058.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/059.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/060.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/061.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/062.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/063.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/064.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/065.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/066.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/067.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/068.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/069.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/070.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/071.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/072.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/073.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/074.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/075.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/076.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/077.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/078.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/079.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/080.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/081.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/082.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/083.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/084.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/085.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/086.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/087.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/088.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/089.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/090.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/091.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/092.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/093.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/094.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/095.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/096.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/097.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/098.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/099.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/100.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/101.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/102.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/103.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/104.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/105.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/106.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/107.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/108.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/109.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/110.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/111.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/112.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/113.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/114.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/115.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/116.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/117.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/118.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/119.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/120.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/121.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/122.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/123.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/124.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/125.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/126.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/127.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/128.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/129.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/130.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/131.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/132.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/133.jpg,Levantamento de Peso,train
96,train/Levantamento de Peso/134.jpg,Levantamento de Peso,train
97,train/Basquete em Cadeira de Rodas/001.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/002.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/003.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/004.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/005.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/006.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/007.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/008.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/009.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/010.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/011.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/012.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/013.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/014.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/015.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/016.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/017.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/018.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/019.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/020.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/021.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/022.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/023.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/024.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/025.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/026.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/027.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/028.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/029.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/030.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/031.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/032.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/033.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/034.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/035.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/036.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/037.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/038.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/039.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/040.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/041.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/042.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/043.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/044.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/045.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/046.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/047.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/048.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/049.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/050.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/051.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/052.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/053.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/054.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/055.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/056.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/057.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/058.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/059.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/060.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/061.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/062.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/063.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/064.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/065.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/066.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/067.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/068.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/069.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/070.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/071.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/072.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/073.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/074.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/075.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/076.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/077.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/078.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/079.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/080.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/081.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/082.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/083.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/084.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/085.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/086.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/087.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/088.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/089.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/090.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/091.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/092.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/093.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/094.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/095.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/096.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/097.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/098.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/099.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/100.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/101.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/102.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/103.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/104.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/105.jpg,Basquete em Cadeira de Rodas,train
97,train/Basquete em Cadeira de Rodas/106.jpg,Basquete em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/001.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/002.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/003.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/004.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/005.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/006.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/007.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/008.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/009.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/010.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/011.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/012.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/013.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/014.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/015.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/016.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/017.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/018.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/019.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/020.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/021.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/022.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/023.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/024.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/025.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/026.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/027.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/028.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/029.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/030.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/031.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/032.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/033.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/034.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/035.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/036.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/037.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/038.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/039.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/040.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/041.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/042.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/043.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/044.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/045.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/046.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/047.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/048.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/049.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/050.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/051.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/052.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/053.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/054.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/055.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/056.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/057.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/058.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/059.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/060.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/061.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/062.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/063.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/064.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/065.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/066.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/067.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/068.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/069.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/070.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/071.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/072.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/073.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/074.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/075.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/076.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/077.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/078.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/079.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/080.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/081.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/082.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/083.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/084.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/085.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/086.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/087.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/088.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/089.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/090.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/091.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/092.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/093.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/094.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/095.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/096.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/097.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/098.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/099.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/100.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/101.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/102.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/103.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/104.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/105.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/106.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/107.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/108.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/109.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/110.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/111.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/112.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/113.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/114.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/115.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/116.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/117.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/118.jpg,Corrida em Cadeira de Rodas,train
98,train/Corrida em Cadeira de Rodas/119.jpg,Corrida em Cadeira de Rodas,train
99,train/Voo com Wingsuit/01.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/02.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/03.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/04.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/05.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/06.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/07.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/08.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/09.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/10.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/11.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/12.jpg,Voo com Wingsuit,train
99,train/Voo com Wingsuit/13.jpg,Voo com Wingsuit,train
